date,sentiment
11/30/07,-0.080860853
12/1/07,-0.089471847
12/2/07,-0.09769427
12/3/07,-0.103584349
12/4/07,-0.108708151
12/5/07,-0.098084524
12/6/07,-0.102120906
12/7/07,-0.104913704
12/8/07,-0.095169149
12/9/07,-0.068842679
12/10/07,-0.05724461
12/11/07,-0.056256097
12/12/07,-0.063046716
12/13/07,-0.070375286
12/14/07,-0.066323064
12/15/07,-0.073010802
12/16/07,-0.053818997
12/17/07,-0.034819361
12/18/07,-0.051959381
12/19/07,-0.069990143
12/20/07,-0.081415489
12/21/07,-0.101643927
12/22/07,-0.097117089
12/23/07,-0.079765856
12/24/07,-0.063105553
12/25/07,-0.042228274
12/26/07,-0.035682864
12/27/07,-0.029472729
12/28/07,-0.037355866
12/29/07,-0.060128264
12/30/07,-0.113789305
12/31/07,-0.104447603
1/1/08,-0.092127308
1/2/08,-0.106843017
1/3/08,-0.115639396
1/4/08,-0.116295852
1/5/08,-0.155359074
1/6/08,-0.131929368
1/7/08,-0.124679819
1/8/08,-0.136365399
1/9/08,-0.124815352
1/10/08,-0.12150313
1/11/08,-0.142866254
1/12/08,-0.163413182
1/13/08,-0.177081108
1/14/08,-0.184266254
1/15/08,-0.182466269
1/16/08,-0.200999513
1/17/08,-0.200501263
1/18/08,-0.190359086
1/19/08,-0.18267338
1/20/08,-0.15650852
1/21/08,-0.144302189
1/22/08,-0.160182357
1/23/08,-0.174406022
1/24/08,-0.172145158
1/25/08,-0.175951943
1/26/08,-0.154227033
1/27/08,-0.156383619
1/28/08,-0.15348126
1/29/08,-0.151299879
1/30/08,-0.146209955
1/31/08,-0.149681717
2/1/08,-0.144618213
2/2/08,-0.165003955
2/3/08,-0.175134987
2/4/08,-0.166786566
2/5/08,-0.161703438
2/6/08,-0.15608865
2/7/08,-0.151500449
2/8/08,-0.156412765
2/9/08,-0.142815784
2/10/08,-0.120434441
2/11/08,-0.118518867
2/12/08,-0.100562513
2/13/08,-0.103923291
2/14/08,-0.097575985
2/15/08,-0.109905191
2/16/08,-0.113523744
2/17/08,-0.119191393
2/18/08,-0.119962581
2/19/08,-0.117830291
2/20/08,-0.111387029
2/21/08,-0.11460828
2/22/08,-0.128010154
2/23/08,-0.143009067
2/24/08,-0.131499171
2/25/08,-0.128596216
2/26/08,-0.13014631
2/27/08,-0.134689063
2/28/08,-0.133393183
2/29/08,-0.140708327
3/1/08,-0.144557744
3/2/08,-0.138792217
3/3/08,-0.134774148
3/4/08,-0.146862462
3/5/08,-0.140591815
3/6/08,-0.137915999
3/7/08,-0.149637252
3/8/08,-0.171953112
3/9/08,-0.163705781
3/10/08,-0.173826799
3/11/08,-0.16849789
3/12/08,-0.170012221
3/13/08,-0.172856063
3/14/08,-0.190172076
3/15/08,-0.205079898
3/16/08,-0.205409482
3/17/08,-0.215935215
3/18/08,-0.224177644
3/19/08,-0.223920956
3/20/08,-0.215492174
3/21/08,-0.236988574
3/22/08,-0.229041547
3/23/08,-0.213545099
3/24/08,-0.189740121
3/25/08,-0.177624017
3/26/08,-0.181326374
3/27/08,-0.162038743
3/28/08,-0.172736228
3/29/08,-0.18849799
3/30/08,-0.170061082
3/31/08,-0.179750472
4/1/08,-0.182095587
4/2/08,-0.175918013
4/3/08,-0.171812102
4/4/08,-0.186156392
4/5/08,-0.197741777
4/6/08,-0.195331365
4/7/08,-0.183406025
4/8/08,-0.187696427
4/9/08,-0.194792137
4/10/08,-0.206962243
4/11/08,-0.208106816
4/12/08,-0.209957376
4/13/08,-0.212740049
4/14/08,-0.209982902
4/15/08,-0.208815306
4/16/08,-0.209248722
4/17/08,-0.221197724
4/18/08,-0.226047888
4/19/08,-0.219296515
4/20/08,-0.204232067
4/21/08,-0.179210827
4/22/08,-0.173761904
4/23/08,-0.170334086
4/24/08,-0.1662561
4/25/08,-0.167883009
4/26/08,-0.170804366
4/27/08,-0.168556631
4/28/08,-0.195248574
4/29/08,-0.206609935
4/30/08,-0.230410993
5/1/08,-0.228851184
5/2/08,-0.228666738
5/3/08,-0.23037371
5/4/08,-0.2177165
5/5/08,-0.221135974
5/6/08,-0.239539027
5/7/08,-0.246768281
5/8/08,-0.230334371
5/9/08,-0.222520962
5/10/08,-0.240074739
5/11/08,-0.235780641
5/12/08,-0.245135784
5/13/08,-0.238966644
5/14/08,-0.254010201
5/15/08,-0.240342647
5/16/08,-0.251859218
5/17/08,-0.248431206
5/18/08,-0.232485861
5/19/08,-0.220303372
5/20/08,-0.202460572
5/21/08,-0.201344788
5/22/08,-0.210268021
5/23/08,-0.223537758
5/24/08,-0.21957393
5/25/08,-0.203111917
5/26/08,-0.178053156
5/27/08,-0.189082265
5/28/08,-0.196772352
5/29/08,-0.183010355
5/30/08,-0.186792567
5/31/08,-0.193751395
6/1/08,-0.184784755
6/2/08,-0.225345895
6/3/08,-0.218740255
6/4/08,-0.226691052
6/5/08,-0.224675044
6/6/08,-0.255475909
6/7/08,-0.278552383
6/8/08,-0.272260398
6/9/08,-0.242429689
6/10/08,-0.250656694
6/11/08,-0.254500598
6/12/08,-0.256009728
6/13/08,-0.255009055
6/14/08,-0.26409477
6/15/08,-0.246313497
6/16/08,-0.257167071
6/17/08,-0.260830909
6/18/08,-0.269483089
6/19/08,-0.279027015
6/20/08,-0.280765682
6/21/08,-0.28474772
6/22/08,-0.286541641
6/23/08,-0.266335636
6/24/08,-0.261725068
6/25/08,-0.267724723
6/26/08,-0.268820137
6/27/08,-0.282831579
6/28/08,-0.281194776
6/29/08,-0.264056087
6/30/08,-0.259264201
7/1/08,-0.259699672
7/2/08,-0.268388987
7/3/08,-0.272774905
7/4/08,-0.292819679
7/5/08,-0.288360775
7/6/08,-0.28402704
7/7/08,-0.274104923
7/8/08,-0.277719855
7/9/08,-0.2787081
7/10/08,-0.272194743
7/11/08,-0.272698581
7/12/08,-0.296515495
7/13/08,-0.307379335
7/14/08,-0.319961011
7/15/08,-0.313697636
7/16/08,-0.329826742
7/17/08,-0.329867661
7/18/08,-0.327999085
7/19/08,-0.325326532
7/20/08,-0.307952672
7/21/08,-0.314889967
7/22/08,-0.28791514
7/23/08,-0.287793279
7/24/08,-0.294602871
7/25/08,-0.298042685
7/26/08,-0.302696824
7/27/08,-0.302348793
7/28/08,-0.286470443
7/29/08,-0.316469669
7/30/08,-0.327683717
7/31/08,-0.324495226
8/1/08,-0.327527255
8/2/08,-0.333296835
8/3/08,-0.32535395
8/4/08,-0.30604884
8/5/08,-0.304801434
8/6/08,-0.310313165
8/7/08,-0.318537802
8/8/08,-0.295608252
8/9/08,-0.301779717
8/10/08,-0.298835814
8/11/08,-0.294229418
8/12/08,-0.297838271
8/13/08,-0.311169446
8/14/08,-0.310799986
8/15/08,-0.317277312
8/16/08,-0.310064793
8/17/08,-0.299333155
8/18/08,-0.299045771
8/19/08,-0.302881271
8/20/08,-0.313211441
8/21/08,-0.325954884
8/22/08,-0.337080538
8/23/08,-0.338338584
8/24/08,-0.304513872
8/25/08,-0.292528003
8/26/08,-0.31447351
8/27/08,-0.314457566
8/28/08,-0.314834177
8/29/08,-0.280351609
8/30/08,-0.279393673
8/31/08,-0.269118249
9/1/08,-0.256833524
9/2/08,-0.250139862
9/3/08,-0.260225117
9/4/08,-0.27004832
9/5/08,-0.282384127
9/6/08,-0.318705618
9/7/08,-0.319471508
9/8/08,-0.316402525
9/9/08,-0.311728418
9/10/08,-0.303831905
9/11/08,-0.307372212
9/12/08,-0.319405556
9/13/08,-0.326641887
9/14/08,-0.335903704
9/15/08,-0.321541607
9/16/08,-0.341593176
9/17/08,-0.35310334
9/18/08,-0.354688048
9/19/08,-0.361089081
9/20/08,-0.379407465
9/21/08,-0.37043643
9/22/08,-0.364739567
9/23/08,-0.340116531
9/24/08,-0.33854872
9/25/08,-0.337286383
9/26/08,-0.350386947
9/27/08,-0.362192601
9/28/08,-0.343133777
9/29/08,-0.353893101
9/30/08,-0.376024842
10/1/08,-0.386635691
10/2/08,-0.381316245
10/3/08,-0.388377517
10/4/08,-0.411266148
10/5/08,-0.389869809
10/6/08,-0.386731982
10/7/08,-0.392242134
10/8/08,-0.40049845
10/9/08,-0.408694744
10/10/08,-0.418701828
10/11/08,-0.447551399
10/12/08,-0.420746326
10/13/08,-0.404294968
10/14/08,-0.402263641
10/15/08,-0.397097677
10/16/08,-0.415590733
10/17/08,-0.426398724
10/18/08,-0.410750031
10/19/08,-0.396216959
10/20/08,-0.389895141
10/21/08,-0.36653012
10/22/08,-0.367599368
10/23/08,-0.376625121
10/24/08,-0.379715294
10/25/08,-0.391613156
10/26/08,-0.37967512
10/27/08,-0.381726801
10/28/08,-0.386152655
10/29/08,-0.390935481
10/30/08,-0.375071853
10/31/08,-0.373001486
11/1/08,-0.377955407
11/2/08,-0.365718454
11/3/08,-0.349939674
11/4/08,-0.357167542
11/5/08,-0.348702282
11/6/08,-0.340054303
11/7/08,-0.338622242
11/8/08,-0.334589064
11/9/08,-0.345692337
11/10/08,-0.338709444
11/11/08,-0.326276451
11/12/08,-0.337690145
11/13/08,-0.339816213
11/14/08,-0.347224683
11/15/08,-0.358472258
11/16/08,-0.347714245
11/17/08,-0.359627128
11/18/08,-0.360861182
11/19/08,-0.370121032
11/20/08,-0.385841608
11/21/08,-0.411342978
11/22/08,-0.425100416
11/23/08,-0.422222525
11/24/08,-0.400640965
11/25/08,-0.406747878
11/26/08,-0.406309247
11/27/08,-0.398921728
11/28/08,-0.385267407
11/29/08,-0.390616775
11/30/08,-0.393902659
12/1/08,-0.393361896
12/2/08,-0.38441202
12/3/08,-0.386769801
12/4/08,-0.38066712
12/5/08,-0.382003725
12/6/08,-0.413009882
12/7/08,-0.402592689
12/8/08,-0.410256922
12/9/08,-0.395554423
12/10/08,-0.396565348
12/11/08,-0.405812174
12/12/08,-0.418767661
12/13/08,-0.422013849
12/14/08,-0.405703872
12/15/08,-0.411158562
12/16/08,-0.414135873
12/17/08,-0.419818521
12/18/08,-0.416967511
12/19/08,-0.401640207
12/20/08,-0.393197745
12/21/08,-0.370496899
12/22/08,-0.369750887
12/23/08,-0.3584916
12/24/08,-0.360359877
12/25/08,-0.375520378
12/26/08,-0.381683141
12/27/08,-0.365172416
12/28/08,-0.32953015
12/29/08,-0.312171936
12/30/08,-0.300583094
12/31/08,-0.302460194
1/1/09,-0.320325375
1/2/09,-0.335589081
1/3/09,-0.314497352
1/4/09,-0.310681403
1/5/09,-0.302012712
1/6/09,-0.317657799
1/7/09,-0.322186172
1/8/09,-0.325177819
1/9/09,-0.324872196
1/10/09,-0.362839192
1/11/09,-0.353124589
1/12/09,-0.349379718
1/13/09,-0.344545156
1/14/09,-0.345233589
1/15/09,-0.357431889
1/16/09,-0.375451833
1/17/09,-0.382615298
1/18/09,-0.375029773
1/19/09,-0.372180521
1/20/09,-0.355728835
1/21/09,-0.346432149
1/22/09,-0.357141018
1/23/09,-0.377237082
1/24/09,-0.375210106
1/25/09,-0.363098562
1/26/09,-0.366248041
1/27/09,-0.35571593
1/28/09,-0.36552155
1/29/09,-0.352962792
1/30/09,-0.356601924
1/31/09,-0.356865346
2/1/09,-0.340662867
2/2/09,-0.324924052
2/3/09,-0.322792292
2/4/09,-0.32984674
2/5/09,-0.326145977
2/6/09,-0.339285672
2/7/09,-0.360435247
2/8/09,-0.352245361
2/9/09,-0.351748377
2/10/09,-0.337430984
2/11/09,-0.342475384
2/12/09,-0.338090986
2/13/09,-0.340826899
2/14/09,-0.329736352
2/15/09,-0.328922659
2/16/09,-0.324580818
2/17/09,-0.306977689
2/18/09,-0.316182017
2/19/09,-0.326045245
2/20/09,-0.333114505
2/21/09,-0.32563141
2/22/09,-0.318380892
2/23/09,-0.306718469
2/24/09,-0.317371666
2/25/09,-0.301522791
2/26/09,-0.295614779
2/27/09,-0.292805552
2/28/09,-0.309613436
3/1/09,-0.287086844
3/2/09,-0.28036499
3/3/09,-0.292815834
3/4/09,-0.297964185
3/5/09,-0.296874791
3/6/09,-0.316497713
3/7/09,-0.342395067
3/8/09,-0.333251148
3/9/09,-0.320665896
3/10/09,-0.31998989
3/11/09,-0.316013455
3/12/09,-0.322412729
3/13/09,-0.324575782
3/14/09,-0.314950705
3/15/09,-0.314619511
3/16/09,-0.31215328
3/17/09,-0.316235512
3/18/09,-0.30653587
3/19/09,-0.298668325
3/20/09,-0.311441481
3/21/09,-0.308961302
3/22/09,-0.298245281
3/23/09,-0.295195669
3/24/09,-0.262682974
3/25/09,-0.255871236
3/26/09,-0.256172717
3/27/09,-0.275447875
3/28/09,-0.275547534
3/29/09,-0.274075329
3/30/09,-0.268230498
3/31/09,-0.271446317
4/1/09,-0.272660315
4/2/09,-0.265443742
4/3/09,-0.267427683
4/4/09,-0.267879963
4/5/09,-0.264826179
4/6/09,-0.24301672
4/7/09,-0.221056432
4/8/09,-0.238976449
4/9/09,-0.235324517
4/10/09,-0.227895573
4/11/09,-0.211971089
4/12/09,-0.218444854
4/13/09,-0.20602864
4/14/09,-0.212950245
4/15/09,-0.237537935
4/16/09,-0.23752068
4/17/09,-0.242234156
4/18/09,-0.250026554
4/19/09,-0.252510339
4/20/09,-0.238580301
4/21/09,-0.228836477
4/22/09,-0.237583682
4/23/09,-0.264787883
4/24/09,-0.277448356
4/25/09,-0.283451855
4/26/09,-0.255338967
4/27/09,-0.250636786
4/28/09,-0.261881679
4/29/09,-0.227799445
4/30/09,-0.22519426
5/1/09,-0.236021385
5/2/09,-0.231018156
5/3/09,-0.223368824
5/4/09,-0.225464657
5/5/09,-0.240878657
5/6/09,-0.237757787
5/7/09,-0.235056803
5/8/09,-0.236112401
5/9/09,-0.241236836
5/10/09,-0.247257277
5/11/09,-0.268282205
5/12/09,-0.279428124
5/13/09,-0.29153645
5/14/09,-0.300234437
5/15/09,-0.316396594
5/16/09,-0.303767174
5/17/09,-0.288903922
5/18/09,-0.289294571
5/19/09,-0.283501893
5/20/09,-0.286432236
5/21/09,-0.299623102
5/22/09,-0.313631356
5/23/09,-0.312310964
5/24/09,-0.286037475
5/25/09,-0.277198136
5/26/09,-0.266889632
5/27/09,-0.262623906
5/28/09,-0.278396219
5/29/09,-0.291690528
5/30/09,-0.286928028
5/31/09,-0.290263712
6/1/09,-0.308005363
6/2/09,-0.303597718
6/3/09,-0.309838772
6/4/09,-0.314782292
6/5/09,-0.323988169
6/6/09,-0.347245812
6/7/09,-0.351937443
6/8/09,-0.345013618
6/9/09,-0.366671532
6/10/09,-0.38144061
6/11/09,-0.391390562
6/12/09,-0.396897942
6/13/09,-0.389318109
6/14/09,-0.368000805
6/15/09,-0.322888821
6/16/09,-0.323304743
6/17/09,-0.341489971
6/18/09,-0.346010715
6/19/09,-0.353488326
6/20/09,-0.346947104
6/21/09,-0.338268965
6/22/09,-0.349285334
6/23/09,-0.31788823
6/24/09,-0.329183221
6/25/09,-0.324295938
6/26/09,-0.33627367
6/27/09,-0.333407044
6/28/09,-0.334470093
6/29/09,-0.344755501
6/30/09,-0.333233267
7/1/09,-0.33670494
7/2/09,-0.33810249
7/3/09,-0.351481915
7/4/09,-0.341448367
7/5/09,-0.327215344
7/6/09,-0.308149308
7/7/09,-0.297558933
7/8/09,-0.287126392
7/9/09,-0.281021595
7/10/09,-0.286370218
7/11/09,-0.309644043
7/12/09,-0.315256
7/13/09,-0.315492004
7/14/09,-0.320524961
7/15/09,-0.318076402
7/16/09,-0.316385776
7/17/09,-0.309414774
7/18/09,-0.321708471
7/19/09,-0.342917919
7/20/09,-0.315956682
7/21/09,-0.305644542
7/22/09,-0.319529146
7/23/09,-0.314614534
7/24/09,-0.307237327
7/25/09,-0.307261616
7/26/09,-0.297960818
7/27/09,-0.283821821
7/28/09,-0.290112108
7/29/09,-0.27125898
7/30/09,-0.283405155
7/31/09,-0.273224562
8/1/09,-0.287598312
8/2/09,-0.275210619
8/3/09,-0.270813018
8/4/09,-0.261683494
8/5/09,-0.255860299
8/6/09,-0.256867111
8/7/09,-0.262723595
8/8/09,-0.266735584
8/9/09,-0.252855152
8/10/09,-0.234197691
8/11/09,-0.237265393
8/12/09,-0.232005566
8/13/09,-0.235129431
8/14/09,-0.216621846
8/15/09,-0.223266542
8/16/09,-0.230734468
8/17/09,-0.226824269
8/18/09,-0.21497196
8/19/09,-0.204909414
8/20/09,-0.212984145
8/21/09,-0.242224276
8/22/09,-0.237967238
8/23/09,-0.236523747
8/24/09,-0.212233588
8/25/09,-0.224119708
8/26/09,-0.209643081
8/27/09,-0.203416392
8/28/09,-0.205492973
8/29/09,-0.212558955
8/30/09,-0.211718425
8/31/09,-0.185382679
9/1/09,-0.184874475
9/2/09,-0.17737262
9/3/09,-0.15163216
9/4/09,-0.147069335
9/5/09,-0.171057537
9/6/09,-0.161190301
9/7/09,-0.163223311
9/8/09,-0.172685355
9/9/09,-0.157327235
9/10/09,-0.156603128
9/11/09,-0.159750536
9/12/09,-0.153473109
9/13/09,-0.135696247
9/14/09,-0.151805103
9/15/09,-0.147960186
9/16/09,-0.143941686
9/17/09,-0.137784526
9/18/09,-0.148106575
9/19/09,-0.153266475
9/20/09,-0.140878245
9/21/09,-0.120590664
9/22/09,-0.125969619
9/23/09,-0.118394874
9/24/09,-0.112362199
9/25/09,-0.113586031
9/26/09,-0.114883505
9/27/09,-0.097890101
9/28/09,-0.07548818
9/29/09,-0.060637306
9/30/09,-0.056573391
10/1/09,-0.048114419
10/2/09,-0.060876947
10/3/09,-0.091265775
10/4/09,-0.090163328
10/5/09,-0.076967232
10/6/09,-0.081847996
10/7/09,-0.092760332
10/8/09,-0.086325161
10/9/09,-0.090234764
10/10/09,-0.104805842
10/11/09,-0.088726215
10/12/09,-0.096262731
10/13/09,-0.08342804
10/14/09,-0.077094845
10/15/09,-0.078348607
10/16/09,-0.082365423
10/17/09,-0.073215976
10/18/09,-0.088542379
10/19/09,-0.069666453
10/20/09,-0.081614353
10/21/09,-0.079663135
10/22/09,-0.07251735
10/23/09,-0.076437049
10/24/09,-0.074524291
10/25/09,-0.075238504
10/26/09,-0.076838739
10/27/09,-0.067113727
10/28/09,-0.072120421
10/29/09,-0.053618222
10/30/09,-0.049331956
10/31/09,-0.053356335
11/1/09,-0.041481018
11/2/09,-0.030002687
11/3/09,-0.019191902
11/4/09,-0.002440116
11/5/09,-0.003813434
11/6/09,-0.006842524
11/7/09,-0.031986754
11/8/09,-0.013078796
11/9/09,0.004880304
11/10/09,0.004753341
11/11/09,0.001409865
11/12/09,-0.008730629
11/13/09,-0.008191734
11/14/09,0.007108987
11/15/09,0.035938613
11/16/09,0.028657189
11/17/09,0.031035718
11/18/09,0.020066017
11/19/09,0.009820158
11/20/09,-0.01838829
11/21/09,-0.023162795
11/22/09,-0.012661026
11/23/09,-0.023776647
11/24/09,-0.022112675
11/25/09,-0.022753613
11/26/09,0.005482219
11/27/09,0.015251836
11/28/09,0.013987124
11/29/09,0.025960054
11/30/09,0.016324162
12/1/09,0.016511565
12/2/09,0.008622577
12/3/09,0.011822647
12/4/09,0.007982865
12/5/09,0.019352134
12/6/09,0.030779148
12/7/09,0.040845383
12/8/09,0.036152918
12/9/09,0.015292768
12/10/09,0.013382405
12/11/09,0.006985875
12/12/09,0.012566255
12/13/09,0.023045074
12/14/09,0.029706305
12/15/09,0.022568114
12/16/09,0.017734148
12/17/09,0.023206254
12/18/09,0.032712087
12/19/09,0.032479718
12/20/09,0.053834897
12/21/09,0.070252053
12/22/09,0.076968938
12/23/09,0.096606165
12/24/09,0.093265258
12/25/09,0.105205588
12/26/09,0.118599892
12/27/09,0.138910711
12/28/09,0.146928787
12/29/09,0.154087767
12/30/09,0.148126692
12/31/09,0.13137272
1/1/10,0.112760022
1/2/10,0.107046746
1/3/10,0.114632338
1/4/10,0.090418622
1/5/10,0.094577163
1/6/10,0.098300338
1/7/10,0.082208052
1/8/10,0.065308519
1/9/10,0.040744279
1/10/10,0.043110672
1/11/10,0.03230549
1/12/10,0.013788672
1/13/10,-0.006338963
1/14/10,-0.010636034
1/15/10,-0.012602951
1/16/10,-0.02172518
1/17/10,-0.037146013
1/18/10,-0.049069352
1/19/10,-0.059086233
1/20/10,-0.057073735
1/21/10,-0.063344702
1/22/10,-0.097524323
1/23/10,-0.093713298
1/24/10,-0.081374183
1/25/10,-0.089620233
1/26/10,-0.083749749
1/27/10,-0.086020879
1/28/10,-0.099885136
1/29/10,-0.079881415
1/30/10,-0.065171711
1/31/10,-0.040057529
2/1/10,-0.032603428
2/2/10,-0.027969344
2/3/10,-0.025023218
2/4/10,-0.016144877
2/5/10,-0.029088544
2/6/10,-0.046454836
2/7/10,-0.055208948
2/8/10,-0.046477892
2/9/10,-0.054427192
2/10/10,-0.066594385
2/11/10,-0.07272464
2/12/10,-0.085554309
2/13/10,-0.092102498
2/14/10,-0.089488417
2/15/10,-0.086272098
2/16/10,-0.083192371
2/17/10,-0.087549292
2/18/10,-0.084150054
2/19/10,-0.092642322
2/20/10,-0.092803791
2/21/10,-0.087475024
2/22/10,-0.086291194
2/23/10,-0.080012344
2/24/10,-0.075311527
2/25/10,-0.07451196
2/26/10,-0.107078724
2/27/10,-0.105247311
2/28/10,-0.094811723
3/1/10,-0.110335194
3/2/10,-0.114223778
3/3/10,-0.129403844
3/4/10,-0.131275579
3/5/10,-0.1303498
3/6/10,-0.122129157
3/7/10,-0.129672676
3/8/10,-0.126952708
3/9/10,-0.114843823
3/10/10,-0.123371154
3/11/10,-0.119676955
3/12/10,-0.125898659
3/13/10,-0.104925111
3/14/10,-0.101453044
3/15/10,-0.102575906
3/16/10,-0.092279702
3/17/10,-0.099963777
3/18/10,-0.088025935
3/19/10,-0.091783427
3/20/10,-0.08259508
3/21/10,-0.07424134
3/22/10,-0.073747754
3/23/10,-0.046586055
3/24/10,-0.04726946
3/25/10,-0.056540076
3/26/10,-0.05760802
3/27/10,-0.054629412
3/28/10,-0.06319429
3/29/10,-0.063117594
3/30/10,-0.043082122
3/31/10,-0.029115953
4/1/10,-0.029097224
4/2/10,-0.02752229
4/3/10,-0.019511433
4/4/10,-0.016855802
4/5/10,-0.00371321
4/6/10,-0.006626654
4/7/10,-0.015108942
4/8/10,-0.045164105
4/9/10,-0.070784904
4/10/10,-0.064363793
4/11/10,-0.072355643
4/12/10,-0.10458751
4/13/10,-0.125571534
4/14/10,-0.121214338
4/15/10,-0.107748576
4/16/10,-0.120735765
4/17/10,-0.130697459
4/18/10,-0.136159256
4/19/10,-0.139910832
4/20/10,-0.130214885
4/21/10,-0.120681159
4/22/10,-0.11709176
4/23/10,-0.116543561
4/24/10,-0.095320292
4/25/10,-0.096816979
4/26/10,-0.098395616
4/27/10,-0.123526484
4/28/10,-0.14287366
4/29/10,-0.1480795
4/30/10,-0.162324727
5/1/10,-0.159141496
5/2/10,-0.150203958
5/3/10,-0.139951646
5/4/10,-0.137955919
5/5/10,-0.151681244
5/6/10,-0.154463261
5/7/10,-0.178498104
5/8/10,-0.186147317
5/9/10,-0.19813098
5/10/10,-0.205705523
5/11/10,-0.212933958
5/12/10,-0.221247986
5/13/10,-0.218256846
5/14/10,-0.229459926
5/15/10,-0.231808558
5/16/10,-0.219170973
5/17/10,-0.213641256
5/18/10,-0.224756911
5/19/10,-0.223334506
5/20/10,-0.245158181
5/21/10,-0.265422046
5/22/10,-0.260978043
5/23/10,-0.248633504
5/24/10,-0.23815009
5/25/10,-0.236676723
5/26/10,-0.240992621
5/27/10,-0.252797514
5/28/10,-0.257638335
5/29/10,-0.254394114
5/30/10,-0.258262187
5/31/10,-0.243056655
6/1/10,-0.249178693
6/2/10,-0.245850831
6/3/10,-0.238477305
6/4/10,-0.229124442
6/5/10,-0.232408777
6/6/10,-0.224616572
6/7/10,-0.225518689
6/8/10,-0.257540405
6/9/10,-0.252440661
6/10/10,-0.257999659
6/11/10,-0.252165169
6/12/10,-0.231766671
6/13/10,-0.235798329
6/14/10,-0.21912545
6/15/10,-0.22134617
6/16/10,-0.220200926
6/17/10,-0.211856961
6/18/10,-0.219127446
6/19/10,-0.222940937
6/20/10,-0.191773072
6/21/10,-0.189215854
6/22/10,-0.17300947
6/23/10,-0.171387538
6/24/10,-0.177816898
6/25/10,-0.182955593
6/26/10,-0.187330082
6/27/10,-0.174286321
6/28/10,-0.180873558
6/29/10,-0.188488066
6/30/10,-0.175811037
7/1/10,-0.180724949
7/2/10,-0.195199654
7/3/10,-0.198263824
7/4/10,-0.196003854
7/5/10,-0.207375243
7/6/10,-0.192674771
7/7/10,-0.192514494
7/8/10,-0.181933329
7/9/10,-0.186553508
7/10/10,-0.191879034
7/11/10,-0.182404444
7/12/10,-0.183712661
7/13/10,-0.198488936
7/14/10,-0.193054974
7/15/10,-0.184873924
7/16/10,-0.200334787
7/17/10,-0.199340537
7/18/10,-0.20134221
7/19/10,-0.212848917
7/20/10,-0.215873659
7/21/10,-0.218047559
7/22/10,-0.211289108
7/23/10,-0.202445313
7/24/10,-0.202886611
7/25/10,-0.193828061
7/26/10,-0.204503447
7/27/10,-0.186938584
7/28/10,-0.175834641
7/29/10,-0.172665119
7/30/10,-0.174922079
7/31/10,-0.1759215
8/1/10,-0.181827277
8/2/10,-0.159764215
8/3/10,-0.14113377
8/4/10,-0.114199542
8/5/10,-0.113116868
8/6/10,-0.122574225
8/7/10,-0.136636019
8/8/10,-0.118157014
8/9/10,-0.094529308
8/10/10,-0.090538338
8/11/10,-0.090603314
8/12/10,-0.098421268
8/13/10,-0.094937399
8/14/10,-0.084133774
8/15/10,-0.085106596
8/16/10,-0.090261005
8/17/10,-0.095630296
8/18/10,-0.105821311
8/19/10,-0.110569425
8/20/10,-0.134186819
8/21/10,-0.143677473
8/22/10,-0.134062871
8/23/10,-0.138882622
8/24/10,-0.163640112
8/25/10,-0.175255194
8/26/10,-0.169718876
8/27/10,-0.210633263
8/28/10,-0.204300106
8/29/10,-0.193260074
8/30/10,-0.182859376
8/31/10,-0.171658382
9/1/10,-0.153038234
9/2/10,-0.152806282
9/3/10,-0.146275714
9/4/10,-0.159464821
9/5/10,-0.147259191
9/6/10,-0.149855062
9/7/10,-0.134849519
9/8/10,-0.105820701
9/9/10,-0.105995953
9/10/10,-0.103797153
9/11/10,-0.094618589
9/12/10,-0.088991627
9/13/10,-0.102499805
9/14/10,-0.099883273
9/15/10,-0.093882225
9/16/10,-0.101512566
9/17/10,-0.11528492
9/18/10,-0.110553101
9/19/10,-0.103654474
9/20/10,-0.102831677
9/21/10,-0.114397742
9/22/10,-0.128919497
9/23/10,-0.130654365
9/24/10,-0.154017091
9/25/10,-0.13933596
9/26/10,-0.137463763
9/27/10,-0.139861897
9/28/10,-0.141354755
9/29/10,-0.14739342
9/30/10,-0.146569341
10/1/10,-0.155769393
10/2/10,-0.132282883
10/3/10,-0.132187113
10/4/10,-0.134582385
10/5/10,-0.131147966
10/6/10,-0.102551691
10/7/10,-0.105902202
10/8/10,-0.116792597
10/9/10,-0.147436753
10/10/10,-0.126344278
10/11/10,-0.129446656
10/12/10,-0.13315323
10/13/10,-0.108168207
10/14/10,-0.123515211
10/15/10,-0.143676773
10/16/10,-0.155213028
10/17/10,-0.141367033
10/18/10,-0.137060925
10/19/10,-0.137919709
10/20/10,-0.142448127
10/21/10,-0.151672259
10/22/10,-0.162226811
10/23/10,-0.176187277
10/24/10,-0.167172104
10/25/10,-0.160555705
10/26/10,-0.171819583
10/27/10,-0.165684387
10/28/10,-0.163537711
10/29/10,-0.162280247
10/30/10,-0.158409446
10/31/10,-0.149949357
11/1/10,-0.158547804
11/2/10,-0.146074936
11/3/10,-0.148243815
11/4/10,-0.142814592
11/5/10,-0.134103358
11/6/10,-0.132633761
11/7/10,-0.131381363
11/8/10,-0.132071346
11/9/10,-0.141522154
11/10/10,-0.129137069
11/11/10,-0.12283659
11/12/10,-0.125005782
11/13/10,-0.10676568
